"","duration_t2","id","model_t2","diff_model_t2","enj_t2","info_t2","up_real_t2","up_real_model_t2","up_int_mini_t2","up_int_12_t2","up_int_pro_t2","up_int_max_t2","replace_t2","charg_know","charg_lik","gen","age","sugg_t2","duration_t1","model_t1","diff_model_t1","enj_t1","up_int_t1","replace_t1","sugg_t1","family_t1","info_idx_t1","hed_dec","info_quiz_t2","up_lik","info_t2_std","up_real_t2_ctr","replace_t2_std","charg_know_ctr","charg_lik_std","up_int_t1_std","replace_t1_std","info_idx_t1_std","info_quiz_t2_std","up_lik_std","fam_contrast","n_model_t2"
"296",82,"5ec68340d9aba806b828257a","iPhone 11 Pro","",100,14,"No","",0,0,0,0,0,"No",37,"Female",45,"how interested people are in the iPhone 12",63,"iPhone 11 Pro",NA,100,0,0,"Learn about consumption and iPhones","iPhone 11",9.66666666666667,0,5,0,-0.671033582509007,-1,-0.910777587306888,-1,0.815439882653752,-0.879433932084435,-0.891486594369568,-0.807746117699912,0.697186988814636,-0.93116362238948,1,14
"297",93,"5f089b8557e4960d217f3a1f","iPhone 8 Plus","",100,6,"No","",3,4,4,3,3,"Yes",1,"Male",20,"Consumer awareness of the new iphone.",66,"iPhone 8 Plus",NA,90.56,3,4,"To find how often someone would replace their phone. If someone would jump the gun on buying a new phone when a new one comes out.","iPhone 8",11.6666666666667,9.44,2,4,-0.928358105872185,-1,-0.821232580937477,1,-0.590296860695857,-0.787851059348862,-0.774759950931029,-0.779550220862768,-2.12260977971096,-0.81687040961554,0,18
"298",146,"5de5e808b5bed7570f53ec14","iPhone XS Max","",100,28,"No","",0,0,0,0,3,"No",0,"Female",19,"No idea",93,"iPhone XS Max",NA,92.26,2,10,"To get apple customer info ","iPhone X",105.666666666667,7.73999999999999,6,0,-0.220715666623446,-1,-0.821232580937477,-1,-0.62934510356668,-0.818378683594053,-0.599669985773219,0.54565693048298,1.63711924498983,-0.93116362238948,0.5,13
"299",120,"5e1ba7e1085a1c3dd2db39fc","iPhone 11","",68.31,7,"No","",8,9,9,9,7,"Yes",48,"Female",28,"Interest in technology  ",73,"iPhone 11 Pro",NA,66.48,1,2,"Purpose - consumer habits","iPhone 11",8.66666666666667,1.83,3,9,-0.896192540451788,-1,-0.701839239111596,1,1.2449705542328,-0.848906307839244,-0.833123272650299,-0.821844066118483,-1.18267752353576,-0.674003893648117,1,52
"300",95,"5f3c569e60be3c4e9d975297","iPhone 6S","",54.37,21,"No","",23,49,13,6,87,"No",2,"Female",27,"Gauge consumer interest in iphone 12 features",72,"iPhone 6S",NA,24.79,1,4,"To gauge customer satisfaction and engagement with iPhone","iPhone 6S and Previous Models",8,29.58,3,49,-0.445874624566227,-1,1.68602759740602,-1,-0.551248617825035,-0.848906307839244,-0.774759950931029,-0.831242698397531,-1.18267752353576,0.468928234091274,-1,17
"301",78,"5b33034d975e260001e981c9","iPhone 7","",76.62,27,"No","",29,30,2,2,68,"Yes",3,"Female",25,"I'm not sure what the purpose of this study is.",58,"iPhone 7",NA,89.86,23,52,"I'm not sure what the purpose of this study was.","iPhone 7",73,-13.24,6,30,-0.252881232043844,-1,1.11890922373309,1,-0.512200374954212,-0.177298574445043,0.625959770331449,0.0851239488096347,1.63711924498983,-0.0739645265849365,-0.5,30
"302",152,"5d48fcc5643eb80001fb43fa","iPhone 11","",91.13,13,"No","",0,0,0,0,49,"Yes",5,"Male",27,"Identify Apple customer trends. ",98,"iPhone 11",NA,83.38,2,0,"Urgency to get new phone models. ","iPhone 11",23.6666666666667,7.75,3,0,-0.703199147929405,-1,0.551790850060152,1,-0.434103889212567,-0.818378683594053,-0.891486594369568,-0.610374839839907,-1.18267752353576,-0.93116362238948,1,52
"303",102,"5f381e26c181ed2f5a290e97","iPhone 11 Pro","",75.07,11,"No","",1,1,1,1,1,"No",2,"Female",36,"To see what people like about the iPhone 12",85,"iPhone 11 Pro",NA,72.11,5,5,"To study whether people with different iPhone models are likely to upgrade to the newest model when it comes out. ","iPhone 11",52,2.95999999999999,5,1,-0.767530278770199,-1,-0.880929251850417,-1,-0.551248617825035,-0.72679581085848,-0.745578290071394,-0.210932967980373,0.697186988814636,-0.902590319195995,1,14
"304",114,"5df5888b61b48a3dd970d282","iPhone 8 Plus","",100,100,"No","",46,5,2,0,0,"Yes",0,"Male",38,"To describe upgrade likelihood to iPhone 12 vs how much you know about it. ",65,"iPhone 8 Plus",NA,100,70,59,"To determine upgrade likelihood based on existing model phone. ","iPhone 8",233.333333333333,0,5,46,2.09520504364515,-1,-0.910777587306888,1,-0.62934510356668,1.25749976507893,0.830231396348893,2.34549501192064,0.697186988814636,0.38320832451082,0,18
"305",150,"5f571e793cbc6519cd9e5d88","iPhone XS","",87.04,50,"No","",1,92,84,0,12,"Yes",34,"Female",19,"N/A",113,"iPhone XS",NA,85.63,88,13,"To see the affects that smartphones have and how it affects our decisions/attitude towards them.","iPhone X",102.333333333333,1.41000000000001,5,92,0.486926772625292,-1,-0.552597561829245,1,0.698295154041285,1.80699700149237,-0.512125003194314,0.49866376908774,0.697186988814636,1.69758027141112,0.5,20
"306",139,"5f59506b847af118f2985d83","iPhone XS","",88.73,90,"Yes","",92,85,87,95,93,"Yes",90,"Male",30,"I don't know ",101,"iPhone 11 Pro",NA,92.68,95,91,"How much I like Iphone","iPhone 11",206.333333333333,-3.95,5,95,1.77354938944118,1,1.86511761014484,1,2.88499675480734,2.02069037120871,1.76404454385721,1.96485040461921,0.697186988814636,1.78330018099157,1,20
"307",136,"5daa9e16546237001681d0f1","iPhone 11","",100,64,"No","",0,0,0,0,11,"Yes",0,"Male",19,"To see if people want to buy the new iPhone and to check how much info people actually know about the iPhone. ",65,"iPhone 11",NA,100,20,0,"To test how happy people are with their phones.","iPhone 11",19.3333333333333,0,6,0,0.937244688510853,-1,-0.582445897285716,1,-0.62934510356668,-0.268881447180616,-0.891486594369568,-0.671465949653718,1.63711924498983,-0.93116362238948,1,52
"308",181,"5a6a2066d5d4cb0001d6320c","iPhone 11","",93.8,74,"No","",16,50,77,61,8,"Yes",0,"Male",27,"thoughts on iphone 12",67,"iPhone 7",NA,82.11,93,95,"To see how many people will upgrade","iPhone 7",142.333333333333,11.69,3,77,1.25890034271483,-1,-0.671990903655126,1,-0.62934510356668,1.95963512271832,1.88077118729575,1.06258170583061,-1.18267752353576,1.26898072350885,-0.5,52
"309",101,"5f46b13c9603e305ad51dc7f","iPhone 6 Plus","",88.73,7,"No","",0,0,0,0,51,"No",52,"Female",36,"About the new iPhone.",69,"iPhone 6S Plus",NA,100,0,9,"It was very easy","iPhone 6S and Previous Models",36,-11.27,2,0,-0.896192540451788,-1,0.611487520973092,-1,1.40116352571609,-0.879433932084435,-0.628851646632854,-0.436500142677521,-2.12260977971096,-0.93116362238948,-1,2
"310",134,"5df978b839bcde6fc7ec7736","iPhone 8 Plus","",63.38,24,"No","",0,9,0,0,15,"No",10,"Male",23,"See the differences between people of a certain age and gender on perception of iPhones.",103,"iPhone 8 Plus",NA,86.76,8,12,"Tech buying decisions based on an owned current model. Choosing between the cutting-edge technology for a premium or the preceding generation for a discounted price.","iPhone 8",58,-23.38,4,9,-0.349377928305035,-1,-0.463052555459835,-1,-0.238862674858455,-0.635212938122908,-0.541306664053949,-0.126345277468942,-0.242745267360561,-0.674003893648117,0,18
"311",210,"5f3bdf77e3bf5895ce647c1a","iPhone 11","",96.62,33,"No","",2,56,3,3,4,"Yes",2,"Female",39,"to see how much we know about the newly announced iPhone 12",123,"iPhone 11",NA,94.93,20,26,"To determine how many people are going to invest in the newest iphone model","iPhone 11",113,1.69,3,56,-0.0598878395214603,-1,-0.791384245481007,1,-0.551248617825035,-0.268881447180616,-0.13276341201906,0.649041885552506,-1.18267752353576,0.668941356445668,1,52
"312",94,"5ee1327109ae2e4f8e01bd60","iPhone 7","",98.45,30,"No","",0,0,0,0,20,"Yes",0,"Female",21,"To understand general consumer's viewpoints about the new Apple iPhone.",63,"iPhone 7",NA,100,9,25,"To see whether people research new models of phones and whether that influences their decision to purchase a newer phone model.","iPhone 7",88.3333333333333,-1.55,5,0,-0.156384535782652,-1,-0.313810878177484,1,-0.62934510356668,-0.604685313877717,-0.161945072878695,0.301292491227735,0.697186988814636,-0.93116362238948,-0.5,30
"313",455,"5d1114ecdab73d001665ff33","iPhone 11","",100,65,"No","",39,46,49,42,8,"No",38,"Female",50,"iphone consumer preferences",189,"iPhone 11",NA,100,56,11,"unsure","iPhone 11",222.666666666667,0,5,49,0.969410253931251,-1,-0.671990903655126,-1,0.854488125524575,0.830113025646259,-0.570488324913584,2.19511689545588,0.697186988814636,0.468928234091274,1,52
"314",115,"5f2e00fa9832d716737ae694","iPhone SE (2020)","",100,61,"No","",1,1,1,1,1,"Yes",32,"Male",38,"Phones",116,"iPhone SE (2020)",NA,94.84,0,0,"Seeing about people’s phone upgrade habits ","iPhone 11",233.333333333333,5.16,4,1,0.840747992249662,-1,-0.880929251850417,1,0.62019866829964,-0.879433932084435,-0.891486594369568,2.34549501192064,-0.242745267360561,-0.902590319195995,1,16
"315",104,"5d98077e74f4a002ea9a8c40","iPhone 7","",100,2,"No","",6,9,9,8,7,"No",0,"Female",24,"I think the purpose of the study was to determine how much interest we as consumers have in the new iPhone models. ",83,"iPhone 7",NA,100,100,100,"I think the purpose was to find out how interested consumers are in iPhones. ","iPhone 7",146,0,5,9,-1.05702036755377,-1,-0.701839239111596,-1,-0.62934510356668,2.17332849243466,2.02667949159393,1.11427418336537,0.697186988814636,-0.674003893648117,-0.5,30
"316",138,"5a8ce265000dab00018ce084","iPhone XR","",77.32,34,"No","",0,3,0,0,0,"No",2,"Female",51,"It was asking if I was going to upgrade to a new iphone, so I'm guessing the study is about technology chasers.",191,"iPhone XR",NA,74.79,1,2,"To see if I was ready to upgrade to the latest technology. And, no, I'm not going to. There isn't enough difference in models and 5g won't be coming online where (specifically) I live any time soon. Might as well wait to blow money on the newest model for when I can use it at my house.","iPhone X",28.3333333333333,2.52999999999999,5,3,-0.027722274101063,-1,-0.910777587306888,-1,-0.551248617825035,-0.848906307839244,-0.833123272650299,-0.544584413886572,0.697186988814636,-0.845443712809025,0.5,32
"317",128,"5ed885609d0c93397b6b50fd","iPhone 8 Plus","",76.2,7,"No","",1,1,1,1,70,"No",1,"Female",24,"What my impression was of the iPhone 12",86,"iPhone 8 Plus",NA,69.3,1,18,"To figure out the interest of the new iPhone.","iPhone 8",2.33333333333333,6.90000000000001,3,1,-0.896192540451788,-1,1.17860589464603,-1,-0.590296860695857,-0.848906307839244,-0.366216698896139,-0.911131072769438,-1.18267752353576,-0.902590319195995,0,18
"318",193,"5eeba980783a0d101538d044","iPhone 8","",95.81,10,"No","",3,49,2,2,36,"No",4,"Female",37,"To collect data about people’s knowledge and preferences about iPhone 12 ",129,"iPhone 8",NA,91.94,2,2,"To research smartphone usage & buying behavior.","iPhone 8",4.66666666666667,3.87,5,49,-0.799695844190596,-1,0.163762489126039,-1,-0.47315213208339,-0.818378683594053,-0.833123272650299,-0.878235859792771,0.697186988814636,0.468928234091274,0,29
"319",71,"5c6a3c721519ac0001668582","iPhone 11","",92.25,58,"No","",1,3,1,1,0,"Yes",0,"Male",20,"iPhone upgrading",64,"iPhone 11",NA,92.82,0,0,"People who want to constantly upgrade for the newest iPhone.","iPhone 11",49,-0.569999999999993,6,3,0.74425129598847,-1,-0.910777587306888,1,-0.62934510356668,-0.879433932084435,-0.891486594369568,-0.253226813236088,1.63711924498983,-0.845443712809025,1,52
"320",211,"5ef1e2de1a97f229b91a0c50","iPhone 8","",100,65,"No","",94,82,3,3,1,"No",1,"Female",63,"Study is on the likelihood that I will upgrade my current iPhone to the new model.",152,"iPhone 8",NA,82.96,88,12,"The purpose was to see how likely I might be to upgrade my phone and how aware I might be of Apple's latest launch. There were no issues with the survey.","iPhone 8",233.333333333333,17.04,4,94,0.969410253931251,-1,-0.880929251850417,-1,-0.590296860695857,1.80699700149237,-0.541306664053949,2.34549501192064,-0.242745267360561,1.75472687779809,0,29
"321",103,"5f15076a6b42b74b6ba223a8","iPhone 11","",71.69,1,"No","",1,1,0,0,1,"No",0,"Female",22,"Iphone prefrances ",112,"iPhone 11",NA,69.72,0,0,"How many people update to the newest technology wether they need to or not","iPhone 11",3.33333333333333,1.97,5,1,-1.08918593297417,-1,-0.880929251850417,-1,-0.62934510356668,-0.879433932084435,-0.891486594369568,-0.897033124350866,0.697186988814636,-0.902590319195995,1,52
"322",215,"5f2dab3945cb720aec6ca3b5","iPhone XS","",76.13,0,"No","",0,0,0,0,1,"No",20,"Female",29,"To assess if participants are knowledgeable about the new iPhone model and would like to upgrade",83,"iPhone XS",NA,89.03,16,16,"Maybe to assess when people like to upgrade their phones","iPhone X",114,-12.9,4,0,-1.12135149839457,-1,-0.880929251850417,-1,0.15161975384977,-0.39099194416138,-0.424580020615409,0.663139833971078,-0.242745267360561,-0.93116362238948,0.5,20
"323",110,"5f4a8f31cb080162cd822e56","iPhone X","",100,9,"No","",1,1,2,2,1,"Yes",15,"Male",24,"To gauge interest and opinions on the new iPhone 12 launch.",65,"iPhone X",NA,100,1,3,"To gauge interest in upcoming apple products.","iPhone X",100.666666666667,0,3,2,-0.831861409610993,-1,-0.880929251850417,1,-0.0436214605043423,-0.848906307839244,-0.803941611790664,0.475167188390121,-1.18267752353576,-0.87401701600251,0.5,28
"324",112,"5df51c8b97234b399d834d99","iPhone 11 Pro Max","",87.89,100,"Yes","iPhone 12 Pro Max",0,0,0,100,100,"No",70,"Male",29,"The purpose of this study is to see if we are willing to upgrade our current iphone models to the new iphone 12 models.",68,"iPhone 11 Pro Max",NA,100,100,75,"To ask if I am willing to upgrade my current phone to a new version of an iphone.","iPhone 11",140.333333333333,-12.11,5,100,2.09520504364515,1,2.07405595834013,-1,2.10403189739089,2.17332849243466,1.29713797010305,1.03438580899347,0.697186988814636,1.926166696959,1,9
"325",121,"5ea4f921b166de4c08291151","Other (please specify)","iPhone 12",53.24,100,"Yes","iPhone 12",1,100,1,1,1,"Yes",1,"Male",42,"Determining if people who buy apple products actually have brains.",320,"iPhone 7",NA,64.37,49,1,"Determining who is likely to replace an older iphone with a new one.   For what it's worth, the only reason I haven't upgraded yet is because my phone was issued by work and there's extensive bureaucracy to get a replacement.","iPhone 7",85.3333333333333,-11.13,6,100,2.09520504364515,1,-0.880929251850417,1,-0.590296860695857,0.616419655929922,-0.862304933509933,0.25899864597202,1.63711924498983,1.926166696959,-0.5,3
"326",133,"5e7d0b3b0d34ae38edea53c2","iPhone 11","",89.72,40,"No","",4,71,86,33,0,"Yes",9,"Male",19,"Figure out consumer thinking about the new iPhone ",64,"iPhone 11",NA,92.96,16,1,"I think the purpose of the study was to find patterns in research and purchasing behaviors of iPhone users.","iPhone 11",109.666666666667,-3.23999999999999,5,86,0.16527111842132,-1,-0.910777587306888,1,-0.277910917729277,-0.39099194416138,-0.862304933509933,0.602048724157267,0.697186988814636,1.52614045225021,1,52
"327",89,"5eefb76b74d9e64aff663ce0","iPhone 6S Plus","",100,7,"No","",0,0,0,0,0,"No",7,"Female",24,"To see how interested people are in buying the iphone 12.",84,"iPhone 6S Plus",NA,100,10,23,"To see how satisfied people are with iphones","iPhone 6S and Previous Models",0,0,4,0,-0.896192540451788,-1,-0.910777587306888,-1,-0.356007403470922,-0.574157689632526,-0.220308394597965,-0.944026285746106,-0.242745267360561,-0.93116362238948,-1,9
"328",181,"5b2a091e7297750001c7653e","iPhone 8","",83.39,2,"No","",0,0,0,0,58,"No",21,"Female",19,"see how users' current phones impact their perceptions of the iPhone 12",61,"iPhone 8",NA,88.02,11,16,"compare how likely people are to upgrade their current phones based on their inclination to research about Apple's new products","iPhone 8",0.333333333333333,-4.63,5,0,-1.05702036755377,-1,0.820425869168383,-1,0.190667996720593,-0.543630065387335,-0.424580020615409,-0.939326969606582,0.697186988814636,-0.93116362238948,0,29
"329",156,"5b0f80bf1e55760001b9af76","iPhone 7","",100,57,"No","",3,37,54,49,36,"No",2,"Female",28,"I think the purpose is to see how much people know about the new iPhone model.",149,"iPhone 7",NA,97.18,16,88,"I think the purpose was to see how interested people are in getting the newest phone.","iPhone 7",140.333333333333,2.81999999999999,5,54,0.712085730568073,-1,0.163762489126039,-1,-0.551248617825035,-0.39099194416138,1.67649956127831,1.03438580899347,0.697186988814636,0.611794750058698,-0.5,30
"330",75,"5d671936b5671a0017326ace","iPhone 11","",100,5,"No","",0,0,92,0,0,"Yes",0,"Male",32,"I have no idea",50,"iPhone 11",NA,100,100,100,"Whether I keep up to date on any apple products and if I will buy it.","iPhone 11",0,0,3,92,-0.960523671292582,-1,-0.910777587306888,1,-0.62934510356668,2.17332849243466,2.02667949159393,-0.944026285746106,-1.18267752353576,1.69758027141112,1,52
"331",124,"5f1e7c6768c1bb8491f39191","iPhone SE (2020)","",94.08,23,"No","",84,45,12,10,100,"No",9,"Female",18,"Looking at demographics for iPhone users.",79,"iPhone SE (2020)",NA,100,8,58,"To see how many people were interested in iPhones.","iPhone 11",12,-5.92,4,84,-0.381543493725432,-1,2.07405595834013,-1,-0.277910917729277,-0.635212938122908,0.801049735489258,-0.774850904723244,-0.242745267360561,1.46899384586324,1,16
"332",85,"5c83394a3e93bf0001e143d6","iPhone 11 Pro","",79.04,13,"No","",10,9,8,6,20,"Yes",0,"Female",22,"Presumably getting customer feedback on the iPhone 12? Idk.",87,"iPhone 11 Pro",NA,79.2,1,0,"Trying to get a look into the iPhone consumer market, I guess?","iPhone 11",52,-0.159999999999997,4,10,-0.703199147929405,-1,-0.313810878177484,1,-0.62934510356668,-0.848906307839244,-0.891486594369568,-0.210932967980373,-0.242745267360561,-0.645430590454632,1,14
"333",295,"5c7d68e94660bf0001c73412","iPhone 7","",59.3,24,"No","",10,7,20,20,9,"No",18,"Male",24,"To see what phones are more likely to upgrade to better target advertising",52,"iPhone 7",NA,62.25,7,11,"I believe to see which people with which phones would want to upgrade","iPhone 7",18.6666666666667,-2.95,3,20,-0.349377928305035,-1,-0.642142568198656,-1,0.0735232681081252,-0.665740562368099,-0.570488324913584,-0.680864581932766,-1.18267752353576,-0.359697558519784,-0.5,30
